trade_date,signal_month,strategy_type,selected_expression,held_contract,front_contract,forward_contract,target_position,effective_leverage,hands,daily_pnl,trade_cost,equity,mm_index,dominant_state,trade_direction,daily_return,cum_return,drawdown
2019-04-18,2019-03-01,single_contract,light_rf_single_leg_model,JD1905.DCE,,,1.0,0.5,28.0,2380.0,0.0,1033796.0,90.625,成本支撑,long_single,0.002307507349120108,0.03379599999999994,0.0
2019-04-19,2019-03-01,single_contract,light_rf_single_leg_model,JD1905.DCE,,,1.0,0.5,28.0,15680.0,0.0,1049476.0,90.625,成本支撑,long_single,0.015167402466250701,0.049476000000000075,0.0
2019-04-22,2019-03-01,single_contract,light_rf_single_leg_model,JD1905.DCE,,,1.0,0.5,28.0,-7420.0,0.0,1042056.0,90.625,成本支撑,long_single,-0.0070701950306629735,0.04205600000000009,-0.0070701950306629735
2019-04-23,2019-03-01,single_contract,light_rf_single_leg_model,JD1905.DCE,,,1.0,0.5,28.0,2380.0,0.0,1044436.0,90.625,成本支撑,long_single,0.002283946352211297,0.04443599999999992,-0.004802396624601246
2019-04-24,2019-03-01,single_contract,light_rf_single_leg_model,JD1905.DCE,,,1.0,0.5,28.0,280.0,0.0,1044716.0,90.625,成本支撑,long_single,0.00026808727389715514,0.04471599999999998,-0.004535596812123344
2019-04-25,2019-03-01,single_contract,light_rf_single_leg_model,JD1905.DCE,,,1.0,0.5,28.0,1540.0,0.0,1046256.0,90.625,成本支撑,long_single,0.0014740848230523351,0.046256000000000075,-0.003068197843495213
2019-04-26,2019-03-01,single_contract,light_rf_single_leg_model,JD1905.DCE,,,1.0,0.5,28.0,-2800.0,0.0,1043456.0,90.625,成本支撑,long_single,-0.0026762092642718116,0.04345599999999994,-0.005736195968273683
2019-04-29,2019-03-01,single_contract,light_rf_single_leg_model,JD1905.DCE,,,1.0,0.5,28.0,-700.0,0.0,1042756.0,90.625,成本支撑,long_single,-0.0006708476447497835,0.042756000000000016,-0.006403195499468328
2019-04-30,2019-03-01,single_contract,light_rf_single_leg_model,JD1905.DCE,,,1.0,0.5,28.0,840.0,224.0,1043372.0,90.625,成本支撑,long_single,0.0005907422254103345,0.043371999999999966,-0.005816235912017076
2019-10-08,2019-09-01,single_contract,light_rf_single_leg_model,JD1911.DCE,,,1.0,0.5,23.0,0.0,184.0,1043188.0,77.14285714285715,利润驱动供给,long_single,-0.0001763512917731802,0.043188000000000004,-0.0059915615030738945
2019-10-09,2019-09-01,single_contract,light_rf_single_leg_model,JD1911.DCE,,,1.0,0.5,23.0,-9775.0,0.0,1033413.0,77.14285714285715,利润驱动供给,long_single,-0.009370314842578664,0.033412999999999915,-0.015305733527970156
